SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD2_R1,22,INSC20157,12/11/2021 4:28,Negative,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOD2_R1,22,2,Target,GeneN_1,NotAmplified,0,225.0595093,207.6187134,188.7817383,171.2493896,155.6396484,142.0669556,129.9591064,121.4447021,114.3493652,108.5357666,103.7063599,99.7467041,97.04589844,93.68133545,91.07208252,88.39416504,85.67047119,83.01544189,80.65795898,78.59802246,76.60675049,74.61547852,73.12774658,71.89178467,70.56427002,69.67163086,68.75610352,67.77191162,66.83349609,66.35284424,65.59753418,65.11688232,64.40734863,63.94958496,63.51470947,63.14849854,63.0569458,62.80517578,62.57629395,62.37030029,62.00408936,61.82098389,61.56921387,61.3861084,61.18011475,61.01989746,60.81390381,60.74523926,60.74523926,60.69946289,60.72235107,60.56213379,61.45477295,61.45477295,61.3861084,61.18011475,61.1114502,61.01989746,61.13433838,61.18011475,61.3861084,61.47766113,61.31744385,61.27166748,61.45477295,61.59210205,61.82098389,62.7822876,62.94250488,62.82806396,62.73651123,62.59918213,63.01116943,63.24005127,63.1942749,63.21716309,63.1942749,63.21716309,63.37738037,63.85803223,63.90380859,64.22424316,64.3157959,64.7277832,64.8651123,64.84222412,64.84222412,65.04821777,65.29998779,65.39154053,65.23132324,65.25421143,65.27709961,65.23132324,66.21551514,66.58172607,66.60461426,66.58172607,66.16973877,66.46728516,66.67327881,66.65039063,67.15393066,67.54302979,67.61169434,67.63458252,67.74902344,68.13812256,68.29833984,68.18389893,68.16101074,68.22967529,68.41278076,68.68743896,69.09942627,69.16809082,69.16809082,69.14520264,69.03076172,69.14520264,69.28253174,69.58007813,69.37408447,69.46563721,69.58007813,69.51141357,71.34246826,71.38824463,72.02911377,72.57843018,72.85308838,73.08197021,73.03619385,73.28796387,73.26507568,73.60839844,73.44818115,73.60839844,73.74572754,73.86016846,73.95172119,74.13482666,74.38659668,74.3637085,74.56970215,74.56970215,74.86724854,75.02746582,75.18768311,76.40075684,76.5838623,76.46942139,77.36206055,77.33917236,77.38494873,77.75115967,77.75115967,77.68249512,77.72827148,77.81982422,77.79693604,77.86560059,77.88848877,78.07159424,78.07159424,78.23181152,78.16314697,78.02581787,78.07159424,78.07159424,78.00292969,78.02581787,78.09448242,78.18603516,78.32336426,78.34625244,78.39202881,80.42907715,78.48358154,78.75823975,
LOD2_R1,22,3,Target,GeneN_2,NotAmplified,0,266.2124634,248.2223511,230.506897,213.2949829,197.227478,182.9910278,171.661377,161.4990234,153.213501,146.9650269,141.9754028,137.6724243,134.5367432,131.4468384,129.15802,126.8920898,124.9923706,123.5046387,122.3144531,120.8953857,119.0643311,116.7297363,114.3951416,112.4038696,110.5270386,108.8104248,107.2998047,106.086731,104.9880981,104.1412354,103.4545898,102.8594971,102.2872925,101.9897461,101.600647,101.4404297,101.3717651,101.2573242,101.1428833,101.1428833,101.1199951,101.1199951,101.2573242,101.5090942,101.8295288,102.104187,102.3330688,102.6306152,102.9281616,103.1799316,103.4088135,103.7979126,104.1412354,104.5074463,104.96521,105.1940918,105.4229736,105.7891846,106.1325073,106.6360474,106.9564819,107.3226929,107.7575684,108.0780029,108.2839966,108.6044312,109.0621948,109.6343994,110.0921631,110.8474731,111.0992432,111.5570068,111.9918823,112.3123169,112.7471924,113.1134033,113.6169434,113.8687134,114.3493652,114.8300171,115.0817871,115.6082153,116.0888672,116.6610718,117.0730591,117.4850464,117.9199219,118.2632446,118.6981201,119.0414429,119.5449829,119.8654175,120.300293,120.7122803,121.0784912,121.5591431,121.9711304,122.3373413,122.7264404,123.2757568,123.7106323,124.168396,124.7406006,125.289917,125.8163452,126.3885498,126.9607544,127.6473999,128.3569336,128.8375854,129.4784546,129.9819946,130.3024292,130.4168701,130.5999756,130.6915283,130.7144165,130.7830811,130.897522,130.9890747,130.8517456,130.897522,130.9890747,131.1950684,131.3323975,131.4468384,131.4926147,131.6299438,131.6986084,131.7672729,131.9046021,132.0877075,132.1105957,132.1792603,132.2479248,132.2479248,132.2937012,132.4310303,132.6599121,132.5912476,132.5683594,132.6370239,132.7285767,132.8201294,132.9803467,132.9116821,132.9803467,133.140564,133.140564,133.3007813,133.4152222,133.4381104,133.5754395,133.8729858,133.8272095,133.9416504,133.9874268,134.1018677,134.262085,134.2391968,134.3307495,134.4680786,134.5825195,134.6054077,134.8114014,134.8342896,134.8114014,134.765625,135.2005005,135.1318359,135.269165,135.1547241,135.2005005,135.2462769,135.5209351,135.383606,135.4751587,137.8326416,135.5438232,135.9558105,
LOD2_R1,22,4,Target,GeneM_1,NotAmplified,0,598.6862183,530.3878784,466.2094116,407.0892334,355.178833,310.4095459,276.3061523,249.4125366,228.1951904,212.1276855,201.6220093,191.368103,183.1512451,175.8499146,169.8532104,164.31427,159.5077515,155.1818848,151.3137817,147.4685669,143.119812,138.8626099,136.2991333,133.0947876,129.7988892,127.1209717,124.8550415,123.5733032,122.2229004,120.803833,119.178772,118.2403564,117.3934937,116.065979,115.0131226,114.1891479,113.319397,113.1134033,112.7243042,112.2894287,112.0147705,111.6256714,111.6027832,111.5112305,111.4196777,111.1679077,111.2594604,111.0992432,111.0305786,111.2365723,111.3510132,111.6256714,111.328125,111.5341187,111.6943359,113.067627,113.5482788,113.5025024,113.822937,113.8687134,114.1204834,114.2807007,114.4638062,114.9215698,115.2191162,115.6311035,116.0202026,116.7297363,117.2103882,117.6681519,118.3776855,118.7667847,119.2245483,119.7280884,120.5062866,121.1242676,121.3302612,121.8566895,122.4060059,123.2757568,123.4359741,123.8021851,123.9624023,124.1912842,124.3057251,124.8092651,125.3814697,125.2441406,125.6790161,125.9994507,127.6245117,127.532959,127.6016235,127.6473999,127.784729,128.2196045,127.8533936,127.9678345,128.0136108,129.9133301,130.2566528,130.5770874,130.6686401,131.1950684,131.8359375,132.2250366,132.8887939,132.9116821,134.1705322,134.1247559,134.2849731,134.6969604,134.8571777,135.1089478,135.1089478,135.7269287,135.8642578,136.0244751,137.1002197,137.3062134,137.3519897,137.6495361,137.9699707,138.2904053,138.4506226,138.7023926,138.9770508,139.4805908,139.8239136,140.0756836,140.8996582,141.0140991,141.3345337,141.5863037,141.8151855,142.1127319,142.4789429,143.0511475,143.6004639,143.7606812,144.1726685,144.3557739,144.744873,145.8206177,146.0266113,146.1868286,146.5301514,147.0336914,147.3083496,148.2696533,148.5443115,148.7731934,149.1622925,153.5797119,152.6184082,153.1906128,153.3737183,153.8085938,154.0603638,154.4036865,154.8614502,155.2047729,155.1132202,155.5480957,157.9055786,157.8369141,157.9971313,158.2489014,158.4777832,158.7524414,159.0499878,159.576416,159.6679688,159.9655151,160.3775024,160.6750488,160.8123779,163.3529663,161.4990234,162.0025635,
LOD2_R1,22,5,Target,GeneM_2,NotAmplified,0,567.7871704,486.6714478,416.4505005,356.6207886,304.4128418,265.3884888,234.7412109,211.9674683,193.2449341,178.5507202,165.8248901,157.9971313,149.6887207,143.2113647,137.878418,132.4539185,127.5558472,122.8866577,118.812561,115.1046753,111.8545532,109.2681885,106.9107056,104.6218872,102.8137207,101.3031006,99.83825684,98.55651855,97.66387939,96.63391113,95.58105469,94.68841553,94.1619873,93.8873291,93.3380127,92.88024902,92.26226807,91.87316895,91.52984619,91.25518799,91.18652344,91.04919434,91.07208252,91.18652344,91.0949707,91.16363525,91.18652344,91.14074707,91.34674072,91.30096436,91.59851074,91.57562256,91.71295166,91.91894531,92.05627441,92.19360352,92.0791626,92.19360352,92.60559082,93.01757813,93.15490723,94.29931641,94.61975098,95.35217285,95.69549561,96.08459473,96.31347656,96.70257568,97.04589844,96.49658203,96.97723389,97.20611572,97.32055664,97.59521484,97.73254395,98.14453125,98.46496582,98.92272949,99.15161133,99.8840332,100.0900269,100.4104614,100.3646851,100.8453369,100.8682251,101.0971069,101.5090942,101.8066406,102.0812988,102.5161743,102.9968262,103.1112671,103.5461426,105.3543091,105.5145264,105.7434082,105.8578491,106.0638428,106.2927246,106.6589355,106.8649292,107.2540283,107.4142456,107.711792,107.6889038,107.8720093,108.3755493,108.581543,108.5128784,108.6959839,108.6044312,108.9019775,109.1766357,109.4284058,109.4970703,109.8403931,109.954834,110.7330322,110.9161377,110.9390259,110.7559204,110.9390259,111.4425659,111.3510132,111.328125,111.4425659,111.6256714,111.9232178,112.1749878,112.4038696,112.8158569,113.0218506,113.1820679,113.6856079,113.9144897,114.1662598,115.2191162,115.7455444,115.7455444,116.0430908,116.2490845,116.2490845,116.9815063,117.0730591,117.3248291,117.5765991,117.0501709,117.3248291,117.6452637,117.8741455,118.0343628,118.5379028,118.6294556,119.2016602,119.2703247,119.3389893,119.430542,119.8425293,119.8196411,120.0027466,120.0256348,120.2087402,120.2545166,121.0784912,121.0098267,121.055603,121.1700439,121.2615967,121.6049194,121.7193604,121.9711304,121.8566895,122.1313477,122.4975586,122.4517822,123.046875,123.6419678,125.1525879,124.0081787,124.4888306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
