GINW_N4,3,4,Target,GeneM_1,NotAmplified,0,321.7391968,294.4564819,271.2249756,252.9373169,231.7199707,222.3358154,208.1680298,190.4067993,182.1670532,174.407959,165.8706665,161.1099243,151.5426636,144.0811157,139.0686035,134.9945068,130.8517456,126.5258789,122.4060059,118.9727783,115.9973145,112.7471924,110.6872559,107.3455811,104.5761108,102.6763916,100.5477905,98.73962402,97.00012207,95.19195557,93.86444092,92.81158447,91.52984619,90.49987793,90.11077881,89.08081055,88.25683594,87.6159668,86.90643311,86.6317749,85.76202393,85.16693115,84.70916748,84.25140381,83.93096924,83.4274292,83.22143555,87.50152588,87.27264404,87.08953857,87.13531494,86.47155762,86.12823486,86.60888672,86.0824585,86.42578125,87.22686768,87.13531494,86.769104,86.60888672,86.03668213,86.12823486,85.71624756,85.32714844,85.32714844,85.57891846,85.0982666,84.9609375,84.80072021,84.50317383,84.75494385,84.75494385,83.63342285,88.71459961,90.01922607,90.06500244,89.81323242,89.72167969,89.58435059,89.58435059,89.5614624,89.4241333,90.43121338,90.79742432,90.70587158,90.59143066,90.22521973,90.6829834,90.4083252,90.4083252,94.1619873,92.10205078,91.11785889,90.4083252,97.57232666,95.23773193,90.22521973,90.13366699,89.97344971,89.72167969,89.74456787,90.13366699,90.04211426,89.81323242,89.85900879,89.79034424,89.67590332,89.44702148,89.21813965,89.30969238,89.60723877,90.24810791,90.45410156,90.24810791,90.33966064,90.31677246,90.20233154,90.49987793,90.56854248,90.31677246,90.29388428,90.4083252,90.43121338,90.22521973,90.13366699,90.49987793,90.29388428,90.24810791,89.97344971,90.15655518,90.11077881,90.33966064,90.17944336,90.01922607,89.81323242,89.88189697,89.4241333,89.95056152,89.99633789,89.95056152,90.20233154,90.15655518,90.75164795,91.20941162,89.90478516,90.93475342,90.86608887,91.00341797,91.0949707,91.11785889,91.0949707,91.0949707,91.71295166,91.66717529,91.46118164,83.90808105,84.80072021,85.62469482,85.80780029,85.96801758,86.15112305,86.38000488,86.42578125,86.54022217,86.65466309,86.58599854,86.74621582,86.81488037,86.79199219,87.02087402,87.02087402,87.04376221,86.97509766,87.06665039,88.0279541,88.00506592,87.86773682,88.41705322,88.46282959,88.87481689,,,
GINW_N4,3,5,Target,GeneM_2,NotAmplified,0,353.3477783,314.0716553,279.3045044,248.7487793,225.151062,206.8634033,186.0122681,173.3779907,163.55896,156.0516357,147.8347778,141.1972046,135.383606,131.3552856,128.9978027,124.5574951,120.4833984,116.8441772,114.1204834,111.0534668,108.3068848,105.6747437,103.7063599,101.5319824,99.26605225,96.58813477,95.51239014,94.29931641,93.52111816,92.28515625,91.0949707,90.15655518,89.17236328,88.78326416,88.0279541,87.27264404,86.56311035,86.01379395,85.55603027,85.00671387,84.57183838,84.18273926,84.22851563,83.97674561,83.74786377,83.12988281,82.83233643,82.39746094,82.1685791,82.74078369,82.46612549,82.55767822,82.55767822,82.32879639,82.23724365,81.77947998,81.48193359,81.8939209,82.05413818,81.6192627,82.07702637,81.91680908,82.14569092,82.60345459,82.46612549,82.51190186,82.96966553,82.96966553,83.08410645,83.19854736,83.19854736,83.08410645,83.12988281,83.38165283,83.49609375,83.5647583,83.86230469,83.51898193,83.97674561,83.72497559,84.43450928,84.38873291,85.51025391,85.83068848,85.76202393,85.80780029,85.78491211,85.73913574,85.71624756,85.83068848,85.78491211,84.36584473,83.95385742,83.65631104,86.0824585,83.95385742,82.96966553,81.82525635,81.13861084,80.17730713,79.69665527,79.78820801,79.53643799,79.49066162,79.46777344,79.17022705,78.98712158,78.78112793,78.57513428,78.43780518,78.32336426,78.04870605,77.77404785,78.52935791,78.59802246,78.43780518,78.20892334,78.36914063,78.16314697,77.65960693,77.40783691,77.31628418,79.12445068,78.89556885,78.9642334,78.84979248,79.42199707,79.53643799,79.2388916,78.8269043,78.71246338,79.30755615,80.6350708,80.58929443,80.56640625,80.7723999,80.58929443,80.3604126,80.86395264,81.02416992,81.04705811,80.86395264,80.86395264,80.86395264,80.70373535,80.74951172,80.58929443,80.6350708,80.79528809,81.23016357,82.19146729,82.74078369,82.87811279,82.92388916,83.17565918,82.92388916,82.74078369,82.76367188,82.53479004,82.48901367,82.35168457,81.91680908,81.84814453,81.66503906,81.36749268,81.29882813,81.16149902,81.04705811,80.97839355,80.909729,80.4977417,80.33752441,80.95550537,80.56640625,81.11572266,80.93261719,80.61218262,81.41326904,81.23016357,81.50482178,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
